appid,genres,type,release_date
2871540,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Mar 24, 2025'}"
2447420,"[{'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Nov 20, 2024'}"
2860020,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Feb 20, 2025'}"
1959120,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jan 21, 2025'}"
2212550,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Oct 28, 2024'}"
3027850,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jun 24, 2024'}"
3125270,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jan 10, 2025'}"
3425880,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Jan 23, 2025'}"
3096820,"[{'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Dec 26, 2024'}"
2696760,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Feb 5, 2025'}"
3196310,"[{'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Nov 14, 2024'}"
3108050,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Jan 1, 2025'}"
3449100,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Jan 31, 2025'}"
2217910,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jun 27, 2024'}"
3578480,"[{'id': '4', 'description': 'Casual'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Mar 28, 2025'}"
1718300,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Nov 16, 2024'}"
3160580,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Dec 17, 2024'}"
3406610,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Mar 16, 2025'}"
3183500,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jan 16, 2025'}"
3148790,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jan 16, 2025'}"
2146490,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Dec 4, 2024'}"
3290350,"[{'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Nov 25, 2024'}"
3358680,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': '30 Apr, 2025'}"
2620590,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Nov 28, 2024'}"
2193570,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jul 29, 2024'}"
2889780,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Feb 19, 2025'}"
3116720,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Nov 4, 2024'}"
2686110,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Dec 17, 2024'}"
2848740,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Nov 28, 2024'}"
1332340,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Jan 21, 2025'}"
3339350,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Mar 4, 2025'}"
1403110,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jan 19, 2025'}"
2505210,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jan 24, 2025'}"
2751820,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jan 3, 2025'}"
3393090,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Dec 27, 2024'}"
3404410,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jan 31, 2025'}"
3137240,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Dec 6, 2024'}"
3421070,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Mar 14, 2025'}"
2631870,"[{'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Nov 1, 2024'}"
3220830,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Dec 11, 2024'}"
2545570,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 1, 2025'}"
3106490,"[{'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Nov 21, 2024'}"
3226870,"[{'id': '4', 'description': 'Casual'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Jan 24, 2025'}"
3365000,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': '10 Dec, 2024'}"
2737140,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Oct 28, 2024'}"
3068670,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Dec 12, 2024'}"
3107890,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Dec 2, 2024'}"
2396190,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 12, 2024'}"
2473260,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Nov 25, 2024'}"
2866270,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Nov 24, 2024'}"
1667250,"[{'id': '52', 'description': 'Audio Production'}]",game,"{'coming_soon': False, 'date': 'Dec 23, 2024'}"
1270980,"[{'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Dec 20, 2024'}"
2902580,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Dec 9, 2024'}"
1374960,"[{'id': '25', 'description': 'Adventure'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Apr 1, 2025'}"
3328700,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Dec 4, 2024'}"
2812120,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Nov 7, 2024'}"
2347550,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Dec 13, 2024'}"
3073580,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Nov 5, 2024'}"
3179860,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jan 20, 2025'}"
2899980,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Nov 20, 2024'}"
2503950,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 5, 2024'}"
2828590,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jan 13, 2025'}"
3400040,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Feb 19, 2025'}"
2707110,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 16, 2024'}"
2626860,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Dec 5, 2024'}"
3196550,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jan 9, 2025'}"
2955590,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Oct 28, 2024'}"
2149630,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Dec 7, 2024'}"
2718240,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Mar 31, 2025'}"
2430900,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 9, 2024'}"
576230,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jan 19, 2017'}"
990890,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Dec 27, 2018'}"
1018770,"[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Feb 16, 2019'}"
1481480,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Dec 4, 2020'}"
1965140,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Sep 29, 2022'}"
802300,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Apr 11, 2018'}"
1632820,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 1, 2021'}"
2420960,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 14, 2023'}"
2535890,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Sep 22, 2023'}"
1971830,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Feb 26, 2024'}"
2670860,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Nov 15, 2023'}"
659790,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Aug 10, 2017'}"
1131690,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Sep 20, 2019'}"
1140350,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 10, 2019'}"
1289260,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 14, 2020'}"
1513550,"[{'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Mar 4, 2021'}"
1618210,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 6, 2022'}"
1733830,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Sep 15, 2021'}"
1779940,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Oct 26, 2021'}"
1940320,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Apr 7, 2022'}"
2071020,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]",game,"{'coming_soon': False, 'date': 'Oct 19, 2022'}"
2261440,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jan 17, 2023'}"
2291490,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Feb 7, 2023'}"
2304980,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Feb 3, 2023'}"
2326970,"[{'id': '23', 'description': 'Indie'}, {'id': '57', 'description': 'Utilities'}]",game,"{'coming_soon': False, 'date': 'May 17, 2023'}"
1641840,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 17, 2021'}"
1779040,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Oct 16, 2021'}"
1934980,"[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'May 11, 2022'}"
1979190,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Aug 28, 2022'}"
1955700,"[{'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Sep 26, 2022'}"
1715720,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Aug 24, 2021'}"
1665040,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Jul 19, 2021'}"
2134420,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]",game,"{'coming_soon': False, 'date': 'Oct 17, 2022'}"
2345470,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Mar 21, 2023'}"
959850,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Oct 31, 2018'}"
1233510,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': '7 Feb, 2020'}"
1051060,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Dec 1, 2020'}"
1723390,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Jul 16, 2022'}"
1808040,"[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Jan 13, 2023'}"
1937200,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Sep 12, 2023'}"
2002430,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Aug 8, 2022'}"
2183080,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Dec 5, 2022'}"
2573640,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 15, 2023'}"
586690,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Feb 3, 2017'}"
571040,"[{'id': '53', 'description': 'Design & Illustration'}, {'id': '54', 'description': 'Education'}, {'id': '55', 'description': 'Photo Editing'}, {'id': '56', 'description': 'Software Training'}, {'id': '57', 'description': 'Utilities'}]",game,"{'coming_soon': False, 'date': 'Feb 24, 2017'}"
723940,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Oct 9, 2017'}"
706310,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Nov 3, 2017'}"
815570,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Mar 28, 2018'}"
948070,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 2, 2019'}"
1545370,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Mar 15, 2021'}"
1716270,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Oct 1, 2021'}"
2125720,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Nov 1, 2022'}"
2372030,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'May 15, 2023'}"
613330,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Apr 27, 2017'}"
907040,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '9', 'description': 'Racing'}]",game,"{'coming_soon': False, 'date': 'Aug 13, 2018'}"
1026210,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Feb 19, 2019'}"
1076950,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 31, 2019'}"
1200090,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jun 4, 2020'}"
1546360,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Apr 13, 2021'}"
1694380,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Aug 27, 2021'}"
37310,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'May 6, 2010'}"
373820,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Jun 26, 2015'}"
1079890,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'May 23, 2019'}"
1624880,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Jul 6, 2021'}"
1849560,"[{'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Jan 14, 2022'}"
1872710,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 13, 2023'}"
622540,"[{'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'May 16, 2017'}"
1157120,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Dec 18, 2019'}"
961850,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'May 8, 2020'}"
1303370,"[{'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 10, 2020'}"
1806090,"[{'id': '28', 'description': 'Simulation'}, {'id': '53', 'description': 'Design & Illustration'}]",game,"{'coming_soon': False, 'date': 'Dec 2, 2021'}"
1954250,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jun 30, 2022'}"
1479850,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}]",game,"{'coming_soon': False, 'date': 'Nov 17, 2022'}"
2191410,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Aug 22, 2023'}"
375000,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': '24 Jun, 2015'}"
778580,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 12, 2018'}"
751670,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 15, 2018'}"
